,微博用户名,发布时间,微博链接,微博内容,认证标志,转发数,评论数,点赞数,
1982,河北长城网,09月02日 21:20,//weibo.com/1936119834/M3Vyz9Yyn?refer_flag=1001030103_,【祝福！#驰援重庆灭火的消防员回来领证了#】因驰援重庆山火救援，云南森林消防总队大理州支队勤务中队驾驶员熊康推迟了领证结婚。驰援期间，他完成20小时连续行驶1300公里的长途驾驶，与战友们和山城群众并肩作战。增援回来后，9月1日，熊康和爱人领证结婚，一起送上祝福！L云南日报的微博视频 ??? 收起d,blue,0,0,3,150
1983,人民网江西频道,09月02日 21:19,//weibo.com/3632086395/M3VyqkdGe?refer_flag=1001030103_,【#开学老师组织看山火救援视频# 】8月31日，江西吉安。#开学第一课# ，老师组织学生们观看重庆山火救援视频，同学们感动得潸然泪下。老师鼓励学生们去做一个不平凡的人，去做一个敢于在困难面前挺身而出的人。 （人民视频）L人民视频的微博视频 ?,blue,0,1,4,121
1984,rxyyy_kun,09月02日 21:19,//weibo.com/6698103475/M3VyjeL3M?refer_flag=1001030103_,眯眯小葵#蔡徐坤为重庆山火救援捐款#我现在也乐于让别人从他的角度去发现我。 #蔡徐坤# @蔡徐坤 ?,None,0,0,3,51
1985,贵州消防,09月02日 21:19,//weibo.com/1234499617/M3Vy9suoB?refer_flag=1001030103_,【祝福！#驰援重庆推迟结婚的云南消防员领证了#】熊康是大理州森林消防支队勤务中队的驾驶员，本来计划8月下旬结婚的他，因突如其来的跨区增援灭火，选择了推迟领证。8月24日，熊康负责驾驶装备车随队伍向重庆火场紧急驰援。他驾驶装备车辗转运输灭火装备和保障物资，与重庆人民共同筑起了扑灭山火的“长城”。9月1日，熊康与爱人杨女士携手走进当地民政局，领取到了期待已久的结婚证，完成了浪漫的约定。（云南日报）L云南日报的微博视频 收起d,blue,1,16,16,212
1986,中国周刊,09月02日 21:18,//weibo.com/1578839965/M3VxTcmWC?refer_flag=1001030103_,【祝福！#驰援重庆灭火的消防员回来领证了#】因驰援重庆山火救援，云南森林消防总队大理州支队勤务中队驾驶员熊康推迟了领证结婚。驰援期间，他完成20小时连续行驶1300公里的长途驾驶，与战友们和山城群众并肩作战。增援回来后，9月1日，熊康和爱人领证结婚，一起送上祝福！L云南日报的微博视频 ? 收起d,blue,2,1,9,148
1987,厦门火车站,09月02日 21:18,//weibo.com/1155512370/M3VxLeLcg?refer_flag=1001030103_,【祝福！#驰援重庆灭火的消防员回来领证了#】因驰援重庆山火救援，云南森林消防总队大理州支队勤务中队驾驶员熊康推迟了领证结婚。驰援期间，他完成20小时连续行驶1300公里的长途驾驶，与战友们和山城群众并肩作战。增援回来后，9月1日，熊康和爱人领证结婚，一起送上祝福！L云南日报的微博视频 ?,blue,2,2,3,144
1988,双流科新,09月02日 21:17,//weibo.com/2809541965/M3Vxtx4aP?refer_flag=1001030103_,【祝福！#驰援重庆灭火的消防员回来领证了#】因驰援重庆山火救援，云南森林消防总队大理州支队勤务中队驾驶员熊康推迟了领证结婚。驰援期间，他完成20小时连续行驶1300公里的长途驾驶，与战友们和山城群众并肩作战。增援回来后，9月1日，熊康和爱人领证结婚，一起送上祝福！L云南日报的微博视频 ??? 收起d,blue,0,0,0,150
1989,我有猫猫啦啦,09月02日 21:16,//weibo.com/7510867441/M3Vxf5DfE?refer_flag=1001030103_,#思源驰援重庆山火# 希望在大大的世界里，付出一点点温暖。我在“思源驰援重庆山火”项目捐款成功！@中华思源工程扶贫基金会http://t.cn/A6SJGvIk ?,None,0,0,0,82
1990,西部网,09月02日 21:16,//weibo.com/1650414555/M3VwWrpnT?refer_flag=1001030103_,【祝福！#驰援重庆推迟结婚的云南消防员领证了#】熊康是大理州森林消防支队勤务中队的驾驶员，本来计划8月下旬结婚的他，因突如其来的跨区增援灭火，选择了推迟领证。8月24日，熊康负责驾驶装备车随队伍向重庆火场紧急驰援。他驾驶装备车辗转运输灭火装备和保障物资，与重庆人民共同筑起了扑灭山火的“长城”。9月1日，熊康与爱人杨女士携手走进当地民政局，领取到了期待已久的结婚证，完成了浪漫的约定。（云南日报）L云南日报的微博视频 收起d,blue,0,0,5,212
1991,夜宵one,09月02日 21:15,//weibo.com/1883777340/M3VwVdgwi?refer_flag=1001030103_,#思源驰援重庆山火#小善意，大温暖。我在“思源驰援重庆山火”项目捐款成功！和@逝去的记忆碎片 一起用善举温暖更多心灵！@中华思源工程扶贫基金会 思源驰援重庆山火 ?,None,0,0,0,82
1992,城市追擊傳媒,09月02日 21:15,//weibo.com/7298488441/M3Vwx3WSD?refer_flag=1001030103_,【祝福！#驰援重庆推迟结婚的云南消防员领证了#】熊康是大理州森林消防支队勤务中队的驾驶员，本来计划8月下旬结婚的他，因突如其来的跨区增援灭火，选择了推迟领证。8月24日，熊康负责驾驶装备车随队伍向重庆火场紧急驰援。他驾驶装备车辗转运输灭火装备和保障物资，与重庆人民共同筑起了扑灭山火的“长城”。9月1日，熊康与爱人杨女士携手走进当地民政局，领取到了期待已久的结婚证，完成了浪漫的约定。（云南日报）L云南日报的微博视频 收起d,blue,0,0,0,212
1993,聊城共青团,09月02日 21:14,//weibo.com/1597004610/M3VwsfKet?refer_flag=1001030103_,因驰援重庆山火救援，推迟领结婚证的消防员在增援回家后和爱人领证啦！让我们一起送上祝福吧团团先来：祝他们幸福美满，早生贵子#驰援重庆灭火的消防员回来领证了##青春献礼二十大# （云南日报） L青春山东的微博视频 ???,blue,0,0,2,108
1994,时代楷模发布厅,09月02日 21:14,//weibo.com/6583829141/M3Vw8dtPD?refer_flag=1001030103_,【祝福！#驰援重庆推迟结婚的云南消防员领证了#】熊康是大理州森林消防支队勤务中队的驾驶员，本来计划8月下旬结婚的他，因突如其来的跨区增援灭火，选择了推迟领证。8月24日，熊康负责驾驶装备车随队伍向重庆火场紧急驰援。他驾驶装备车辗转运输灭火装备和保障物资，与重庆人民共同筑起了扑灭山火的“长城”。9月1日，熊康与爱人杨女士携手走进当地民政局，领取到了期待已久的结婚证，完成了浪漫的约定。L云南日报的微博视频 收起d,blue,0,0,1,206
1995,南铁南平车务段,09月02日 21:05,//weibo.com/2072558990/M3VstunaP?refer_flag=1001030103_,#南车微视角# 【祝福！#驰援重庆灭火的消防员回来领证了#】因驰援重庆山火救援，云南森林消防总队大理州支队勤务中队驾驶员熊康推迟了领证结婚。驰援期间，他完成20小时连续行驶1300公里的长途驾驶，与战友们和山城群众并肩作战。增援回来后，9月1日，熊康和爱人领证结婚，一起送上祝福！L云南日报的微博视频 收起d,blue,2,0,2,154
1996,仲夏夜橘栀酱,09月02日 21:04,//weibo.com/6455564611/M3Vs4qIpm?refer_flag=1001030103_,#思源驰援重庆山火#我在“思源驰援重庆山火”项目捐款成功！希望我小小的力量和@LT的探戈 一起，在大大的世界里温暖更多人。@中华思源工程扶贫基金会 思源驰援重庆山火 ?,ip,0,0,0,84
1997,华明街道办事处,09月02日 21:03,//weibo.com/5652629675/M3VrNfbbE?refer_flag=1001030103_,休假期间加入灭火志愿队 重庆山火救援中的天津“战士”冲在第一线O网页链接 ?,blue,0,0,0,38
1998,仲夏夜橘栀酱,09月02日 21:02,//weibo.com/6455564611/M3VrEndQs?refer_flag=1001030103_,#思源驰援重庆山火#我在“思源驰援重庆山火”项目捐款成功！希望我小小的力量和@LT的探戈 一起，在大大的世界里温暖更多人。@中华思源工程扶贫基金会 思源驰援重庆山火 ?,ip,0,0,0,84
1999,星星片场,09月02日 21:00,//weibo.com/6183821350/M3VqNtB7N?refer_flag=1001030103_,8月30日，重庆，山火扑灭后市民自发组织到当地消防进行慰问感谢，有市民直接将两只鸭子拴消防门口。#社会百态# L星星片场的微博视频 ?,None,0,0,1,67
2000,青州广电,09月02日 21:00,//weibo.com/5426766895/M3VqBq1Bn?refer_flag=1001030103_,【祝福！#驰援重庆推迟结婚的云南消防员领证了#】熊康是大理州森林消防支队勤务中队的驾驶员，本来计划8月下旬结婚的他，因突如其来的跨区增援灭火，选择了推迟领证。8月24日，熊康负责驾驶装备车随队伍向重庆火场紧急驰援。他驾驶装备车辗转运输灭火装备和保障物资，与重庆人民共同筑起了扑灭山火的“长城”。9月1日，熊康与爱人杨女士携手走进当地民政局，领取到了期待已久的结婚证，完成了浪漫的约定。（云南日报）L云南日报的微博视频 收起d,blue,0,0,0,212
2001,言軍,09月02日 21:00,//weibo.com/2184728493/M3VqshAnH?refer_flag=1001030103_,#开学第一课#班主任给学生放重庆山火救援视频，培养的学生有正能量，有正确的价值观 L言軍的微博视频 ?,yellow,1,2,20,51
2002,时光里独立书店,09月02日 21:00,//weibo.com/3707358467/M3VqsfoH4?refer_flag=1001030103_,“如果我们不去，他们就喝不到冰水、冰绿豆沙和冰棍。”重庆 重庆生活 #重庆山火# L时光里独立书店的微博视频 ?,None,0,0,0,58
2003,陕西天天网事,09月02日 21:00,//weibo.com/2425315932/M3VqrDKes?refer_flag=1001030103_,【#开学老师组织看山火救援视频# 】8月31日，江西吉安。开学第一课，老师组织学生们观看重庆山火救援视频，同学们感动得潸然泪下。老师鼓励学生们去做一个不平凡的人，去做一个敢于在困难面前挺身而出的人。@人民视频 L人民视频的微博视频 ?,blue,0,0,0,117
2004,太原吃货大队长,09月02日 22:56,//weibo.com/2335359293/M3WbS8GQ2?refer_flag=1001030103_,【祝福！#驰援重庆灭火的消防员回来领证了#】因驰援重庆山火救援，云南森林消防总队大理州支队勤务中队驾驶员熊康推迟了领证结婚。驰援期间，他完成20小时连续行驶1300公里的长途驾驶，与战友们和山城群众并肩作战。增援回来后，9月1日，熊康和爱人领证结婚，一起送上祝福！ L云南日报的微博视频 ?,yellow,0,0,0,145
2005,我不是国师,09月02日 22:55,//weibo.com/5542193261/M3Wbpcgo2?refer_flag=1001030103_,#9月9日前重庆将分区分批开展核酸筛查#请先把信息采集系统搞好，做好预案系统崩了可就把山火带来的好名声搞垮了～ ?,yellow,0,3,3,57
2006,笑点叔叔,09月02日 22:54,//weibo.com/6327309060/M3WaJrREs?refer_flag=1001030103_,重庆山火下的女性力量 ?,yellow,0,0,1,12
2007,醉美邛崃,09月02日 22:53,//weibo.com/1702183970/M3WaC9brd?refer_flag=1001030103_,#热点关注# 【祝福！#驰援重庆灭火的消防员回来领证了#】因驰援重庆山火救援，云南森林消防总队大理州支队勤务中队驾驶员熊康推迟了领证结婚。驰援期间，他完成20小时连续行驶1300公里的长途驾驶，与战友们和山城群众并肩作战。增援回来后，9月1日，熊康和爱人领证结婚，一起送上祝福！L云南日报的微博视频 ??? 收起d,blue,0,1,1,157
2008,今天小赞不要被黑,09月02日 22:52,//weibo.com/5413288319/M3Wa97hkD?refer_flag=1001030103_,#思源驰援重庆山火#予人为乐，与己而乐。我在“思源驰援重庆山火”项目捐款成功！让我与@你眼里有星辰大海xz 一道成为传递爱与快乐的使者。@中华思源工程扶贫基金会 思源驰援重庆山火 ?,None,0,0,0,91
2009,会昌融媒,09月02日 22:52,//weibo.com/7596378100/M3W9Yv38A?refer_flag=1001030103_,【祝福！#驰援重庆推迟结婚的云南消防员领证了#】熊康是大理州森林消防支队勤务中队的驾驶员，本来计划8月下旬结婚的他，因突如其来的跨区增援灭火，选择了推迟领证。8月24日，熊康负责驾驶装备车随队伍向重庆火场紧急驰援。他驾驶装备车辗转运输灭火装备和保障物资，与重庆人民共同筑起了扑灭山火的“长城”。9月1日，熊康与爱人杨女士携手走进当地民政局，领取到了期待已久的结婚证，完成了浪漫的约定。（云南日报）L云南日报的微博视频 收起d,blue,0,0,1,212
2010,菏泽牡丹区交警,09月02日 22:52,//weibo.com/6444287720/M3W9VvwXX?refer_flag=1001030103_,【开学第一课，#这个夏天教会了我们什么#】高温下坚守的劳动者，诠释了责任的意义；重庆山火的救援力量，彰显着无畏的价值。驰而不息，超越自我，戳图↓在这个夏天，你学到了什么？#加油新学期# 2菏泽 ?,blue,0,0,1,98
2011,绿柚子树-,09月02日 22:49,//weibo.com/7453322960/M3W91FGt4?refer_flag=1001030103_,#思源驰援重庆山火#与爱同路，让爱回家。我在“思源驰援重庆山火”项目捐款成功！愿我和@你眼里有星辰大海xz 一起放大爱的力量！@中华思源工程扶贫基金会 思源驰援重庆山火 ?,None,0,0,0,86
2012,军事集结号,09月02日 22:43,//weibo.com/6090644835/M3W6owPVP?refer_flag=1001030103_,#重庆山火# #救援瞬间#8月24日，重庆北碚，重庆山火山顶陡峭，摩托车志愿者爬坡摔倒，牧马人车队接力送物资。 L军事集结号的微博视频 ?,yellow,0,0,7,69
2013,约礼66543,09月02日 22:37,//weibo.com/6991165676/M3W4agFdF?refer_flag=1001030103_,#思源驰援重庆山火# 赠人玫瑰，手有余香。我在“思源驰援重庆山火”项目捐款成功！@中华思源工程扶贫基金会http://t.cn/A6SJGvIk ?,ip,0,0,0,74
